x,y,species cloglog values
758.0,758.0,0.7379546
759.0,759.0,0.5681795
760.0,760.0,0.40701
761.0,761.0,0.7499344
762.0,762.0,0.941489
763.0,763.0,0.49900416
764.0,764.0,0.15600878
765.0,765.0,0.5364361
766.0,766.0,0.057183202
767.0,767.0,0.3218126
768.0,768.0,0.06583386
769.0,769.0,0.48331776
770.0,770.0,0.7634212
771.0,771.0,0.3994034
772.0,772.0,0.679596
773.0,773.0,0.6490969
774.0,774.0,0.2275434
775.0,775.0,0.4306654
776.0,776.0,0.08318504
777.0,777.0,0.52068824
778.0,778.0,0.02293773
779.0,779.0,0.8504975
780.0,780.0,0.7409919
781.0,781.0,0.03722366
782.0,782.0,0.13443518
783.0,783.0,0.77358544
784.0,784.0,0.019111227
785.0,785.0,0.7930073
786.0,786.0,0.37894693
787.0,787.0,0.010783174
788.0,788.0,0.593736
789.0,789.0,0.32701662
790.0,790.0,0.073243275
791.0,791.0,0.5401876
792.0,792.0,0.011650199
793.0,793.0,0.124350175
794.0,794.0,0.34573188
795.0,795.0,0.5123491
796.0,796.0,0.35825428
797.0,797.0,0.67820275
798.0,798.0,0.83648896
799.0,799.0,0.33021557
800.0,800.0,0.036356572
801.0,801.0,0.33964267
802.0,802.0,0.2982951
803.0,803.0,0.84604317
804.0,804.0,0.057283603
805.0,805.0,0.8537958
806.0,806.0,0.5413755
807.0,807.0,0.41120538
808.0,808.0,0.008303634
809.0,809.0,0.5183802
810.0,810.0,0.7046608
811.0,811.0,0.77489096
812.0,812.0,0.34806755
813.0,813.0,0.69557005
814.0,814.0,0.068733856
815.0,815.0,0.48945004
816.0,816.0,0.40777588
817.0,817.0,0.89160985
818.0,818.0,0.5563953
819.0,819.0,0.02478902
820.0,820.0,0.009032115
821.0,821.0,0.74898285
822.0,822.0,0.2635875
823.0,823.0,0.061173685
824.0,824.0,0.029043298
825.0,825.0,0.49262542
826.0,826.0,0.0863348
827.0,827.0,0.0898592
828.0,828.0,0.1586959
829.0,829.0,0.8166174
830.0,830.0,0.6596161
831.0,831.0,0.13625479
832.0,832.0,0.65801513
833.0,833.0,0.094587594
834.0,834.0,0.02182094
835.0,835.0,0.17140429
836.0,836.0,0.48136273
837.0,837.0,0.16013359
838.0,838.0,0.44002327
839.0,839.0,0.20081659
840.0,840.0,0.5230833
841.0,841.0,0.37820336
842.0,842.0,0.08184762
843.0,843.0,0.011869203
844.0,844.0,0.72011787
845.0,845.0,0.0880166
846.0,846.0,0.78883815
847.0,847.0,0.43675926
848.0,848.0,0.07989931
849.0,849.0,0.6728811
850.0,850.0,0.07301721
851.0,851.0,0.023750776
852.0,852.0,0.08573862
853.0,853.0,0.7656394
854.0,854.0,0.16837038
855.0,855.0,0.04408471
