x,y,species cloglog values
830.0,830.0,0.027242534
831.0,831.0,0.70032215
832.0,832.0,1.4486724E-5
833.0,833.0,0.20706658
834.0,834.0,0.00199144
835.0,835.0,0.77409774
836.0,836.0,1.0474714E-4
837.0,837.0,0.0024835921
838.0,838.0,0.094150476
839.0,839.0,0.565421
840.0,840.0,0.0010988921
841.0,841.0,0.33421534
842.0,842.0,6.833502E-4
843.0,843.0,0.57566875
844.0,844.0,0.03413653
845.0,845.0,0.014440822
846.0,846.0,0.324876
847.0,847.0,0.02667341
848.0,848.0,4.734154E-6
849.0,849.0,0.873433
850.0,850.0,0.0014414024
851.0,851.0,0.23963471
852.0,852.0,0.13336207
853.0,853.0,2.3545089E-4
854.0,854.0,0.08652167
855.0,855.0,0.053514082
856.0,856.0,0.02184316
857.0,857.0,1.575543E-4
858.0,858.0,6.480971E-4
859.0,859.0,0.016006898
860.0,860.0,0.0020413045
861.0,861.0,1.0370999E-6
862.0,862.0,2.2354985E-4
863.0,863.0,9.448389E-8
864.0,864.0,2.809535E-5
865.0,865.0,0.021351952
866.0,866.0,2.4219491E-5
867.0,867.0,2.346175E-7
868.0,868.0,8.245439E-7
869.0,869.0,0.06334819
870.0,870.0,8.204659E-4
871.0,871.0,1.4380383E-6
872.0,872.0,1.2636266E-7
873.0,873.0,1.6700453E-5
874.0,874.0,7.621994E-4
875.0,875.0,0.008726389
876.0,876.0,3.312553E-5
877.0,877.0,6.6286535E-4
878.0,878.0,0.8016841
879.0,879.0,0.16501123
880.0,880.0,0.043441705
881.0,881.0,0.9062812
882.0,882.0,4.716612E-4
883.0,883.0,0.46797627
884.0,884.0,0.022134604
885.0,885.0,0.010568223
886.0,886.0,0.76913506
887.0,887.0,2.7999322E-5
888.0,888.0,0.009237955
889.0,889.0,0.41262972
890.0,890.0,0.048805352
891.0,891.0,0.007541774
892.0,892.0,0.13569511
893.0,893.0,9.706912E-7
894.0,894.0,0.0021175959
895.0,895.0,6.624384E-4
896.0,896.0,8.698207E-6
897.0,897.0,0.01964409
898.0,898.0,0.60416543
899.0,899.0,2.2916493E-5
900.0,900.0,5.1975287E-5
901.0,901.0,4.2614767E-5
902.0,902.0,9.896046E-7
903.0,903.0,0.107171364
904.0,904.0,7.0122155E-7
905.0,905.0,0.040211935
906.0,906.0,2.4649748E-5
907.0,907.0,0.29372904
908.0,908.0,0.009699174
909.0,909.0,0.014025865
910.0,910.0,0.5768801
911.0,911.0,0.06486734
912.0,912.0,7.7661025E-6
913.0,913.0,9.205939E-7
914.0,914.0,0.011526344
915.0,915.0,0.045110982
916.0,916.0,0.008319476
917.0,917.0,0.78579026
918.0,918.0,0.0010076747
919.0,919.0,0.74624187
920.0,920.0,0.15891969
921.0,921.0,2.0174987E-6
922.0,922.0,1.3543277E-5
923.0,923.0,0.41027132
924.0,924.0,0.0014818443
925.0,925.0,5.3983204E-6
926.0,926.0,0.09992113
927.0,927.0,9.508421E-6
928.0,928.0,0.006124407
929.0,929.0,0.008838423
930.0,930.0,4.198115E-5
931.0,931.0,0.89721566
932.0,932.0,0.13884503
933.0,933.0,0.0065906285
934.0,934.0,0.0139809325
935.0,935.0,0.020573393
